Packet Log - Server Side
Timestamp | Packet # | Action | Checksum | Status
1740361041.161797 | 1 | Sent | 36 | Success
1740361041.161831 | 1 | Received | 36 | Success
1740361041.161907 | 0 | Sent | 98 | Success
1740361041.161938 | 0 | Received | 98 | Success
1740361041.162015 | 1 | Sent | 54 | Success
1740361041.162045 | 1 | Received | 54 | Success
1740361041.162119 | 0 | Sent | 206 | Success
1740361041.162152 | 0 | Received | 206 | Success
1740361041.1621819 | 0 | Corrupt ACK | 206 | Resent ACK
1740361041.162217 | 0 | Resent | 206 | Incorrect ACK
1740361041.162252 | 0 | Sent | 206 | Success
1740361041.1622841 | 0 | Corrupt Packet | 206 | Resent ACK
1740361041.1623628 | 1 | Sent | 4 | Success
1740361041.162394 | 1 | Received | 4 | Success
1740361041.162426 | 1 | Corrupt ACK | 4 | Resent ACK
1740361041.1624682 | 1 | Resent | 4 | Incorrect ACK
1740361041.162503 | 1 | Sent | 4 | Success
1740361041.162532 | 1 | Corrupt Packet | 4 | Resent ACK
1740361041.1626089 | 0 | Sent | 187 | Success
1740361041.1626399 | 0 | Received | 187 | Success
1740361041.1627588 | 1 | Sent | 216 | Success
1740361041.162805 | 1 | Received | 216 | Success
1740361041.162857 | 1 | Corrupt ACK | 216 | Resent ACK
1740361041.162915 | 1 | Resent | 216 | Incorrect ACK
1740361041.162972 | 1 | Sent | 216 | Success
1740361041.163019 | 1 | Corrupt Packet | 216 | Resent ACK
1740361041.163127 | 0 | Sent | 255 | Success
1740361041.1631732 | 0 | Received | 255 | Success
1740361041.1632771 | 1 | Sent | 242 | Success
1740361041.1633239 | 1 | Received | 242 | Success
1740361041.1633668 | 1 | Corrupt ACK | 242 | Resent ACK
1740361041.1634188 | 1 | Resent | 242 | Incorrect ACK
1740361041.163473 | 1 | Sent | 242 | Success
1740361041.163518 | 1 | Corrupt Packet | 242 | Resent ACK
1740361041.163628 | 0 | Sent | 76 | Success
1740361041.1636732 | 0 | Received | 76 | Success
1740361041.163795 | 1 | Sent | 105 | Success
1740361041.163837 | 1 | Received | 105 | Success
1740361041.163973 | 0 | Sent | 179 | Success
1740361041.164057 | 0 | Received | 179 | Success
1740361041.164202 | 1 | Sent | 95 | Success
1740361041.1643698 | 1 | Received | 95 | Success
1740361041.164562 | 0 | Received | 143 | Success
1740361041.164574 | 0 | Sent | 143 | Success
1740361041.164806 | 1 | Sent | 54 | Success
1740361041.1650062 | 1 | Received | 54 | Success
1740361041.165132 | 1 | Corrupt ACK | 54 | Resent ACK
1740361041.16525 | 1 | Resent | 54 | Incorrect ACK
1740361041.165348 | 1 | Sent | 54 | Success
1740361041.1654751 | 1 | Corrupt Packet | 54 | Resent ACK
1740361041.1657221 | 0 | Sent | 72 | Success
1740361041.165826 | 0 | Received | 72 | Success
1740361041.165942 | 1 | Sent | 81 | Success
1740361041.1659908 | 1 | Received | 81 | Success
1740361041.166036 | 1 | Corrupt ACK | 81 | Resent ACK
1740361041.166089 | 1 | Resent | 81 | Incorrect ACK
1740361041.166145 | 1 | Sent | 81 | Success
1740361041.1662002 | 1 | Corrupt Packet | 81 | Resent ACK
1740361041.166309 | 0 | Sent | 150 | Success
1740361041.166354 | 0 | Received | 150 | Success
1740361041.166401 | 0 | Corrupt ACK | 150 | Resent ACK
1740361041.166453 | 0 | Resent | 150 | Incorrect ACK
1740361041.1665049 | 0 | Sent | 150 | Success
1740361041.166551 | 0 | Corrupt Packet | 150 | Resent ACK
1740361041.1666582 | 1 | Sent | 10 | Success
1740361041.1667058 | 1 | Received | 10 | Success
1740361041.166827 | 0 | Sent | 78 | Success
1740361041.166873 | 0 | Received | 78 | Success
1740361041.166919 | 0 | Corrupt ACK | 78 | Resent ACK
1740361041.166976 | 0 | Resent | 78 | Incorrect ACK
1740361041.167029 | 0 | Sent | 78 | Success
1740361041.167074 | 0 | Corrupt Packet | 78 | Resent ACK
1740361041.1671848 | 1 | Sent | 151 | Success
1740361041.1672451 | 1 | Received | 151 | Success
1740361041.167289 | 1 | Corrupt ACK | 151 | Resent ACK
1740361041.167341 | 1 | Resent | 151 | Incorrect ACK
1740361041.1673942 | 1 | Sent | 151 | Success
1740361041.167441 | 1 | Corrupt Packet | 151 | Resent ACK
1740361041.167547 | 0 | Sent | 65 | Success
1740361041.167595 | 0 | Received | 65 | Success
1740361041.167702 | 1 | Sent | 209 | Success
1740361041.16775 | 1 | Received | 209 | Success
1740361041.167799 | 1 | Corrupt ACK | 209 | Resent ACK
1740361041.167862 | 1 | Resent | 209 | Incorrect ACK
1740361041.167912 | 1 | Sent | 209 | Success
1740361041.1679518 | 1 | Corrupt Packet | 209 | Resent ACK
1740361041.168044 | 0 | Sent | 236 | Success
1740361041.168076 | 0 | Received | 236 | Success
1740361041.1681569 | 1 | Sent | 225 | Success
1740361041.168191 | 1 | Received | 225 | Success
1740361041.168267 | 0 | Sent | 84 | Success
1740361041.168298 | 0 | Received | 84 | Success
1740361041.168328 | 0 | Corrupt ACK | 84 | Resent ACK
1740361041.1683671 | 0 | Resent | 84 | Incorrect ACK
1740361041.1684082 | 0 | Sent | 84 | Success
1740361041.1684742 | 0 | Corrupt Packet | 84 | Resent ACK
1740361041.1685472 | 1 | Sent | 75 | Success
1740361041.168579 | 1 | Received | 75 | Success
1740361041.168652 | 0 | Sent | 34 | Success
1740361041.168685 | 0 | Received | 34 | Success
1740361041.168721 | 0 | Corrupt ACK | 34 | Resent ACK
1740361041.16876 | 0 | Resent | 34 | Incorrect ACK
1740361041.1687942 | 0 | Sent | 34 | Success
1740361041.168842 | 0 | Corrupt Packet | 34 | Resent ACK
1740361041.168916 | 1 | Sent | 198 | Success
1740361041.16895 | 1 | Received | 198 | Success
1740361041.168979 | 1 | Corrupt ACK | 198 | Resent ACK
1740361041.169015 | 1 | Resent | 198 | Incorrect ACK
1740361041.16908 | 1 | Corrupt Packet | 198 | Resent ACK
1740361041.1690502 | 1 | Sent | 198 | Success
1740361041.169207 | 0 | Received | 81 | Success
1740361041.169176 | 0 | Sent | 81 | Success
1740361041.169378 | 1 | Sent | 53 | Success
1740361041.169444 | 1 | Received | 53 | Success
1740361041.169578 | 0 | Sent | 107 | Success
1740361041.169605 | 0 | Received | 107 | Success
1740361041.169656 | 0 | Corrupt ACK | 107 | Resent ACK
1740361041.1697018 | 0 | Resent | 107 | Incorrect ACK
1740361041.1697412 | 0 | Sent | 107 | Success
1740361041.169775 | 0 | Corrupt Packet | 107 | Resent ACK
1740361041.1698508 | 1 | Sent | 251 | Success
1740361041.169888 | 1 | Received | 251 | Success
1740361041.169973 | 1 | Corrupt ACK | 251 | Resent ACK
1740361041.170014 | 1 | Resent | 251 | Incorrect ACK
1740361041.170082 | 1 | Corrupt Packet | 251 | Resent ACK
1740361041.170052 | 1 | Sent | 251 | Success
1740361041.170167 | 0 | Sent | 114 | Success
1740361041.170198 | 0 | Received | 114 | Success
1740361041.170227 | 0 | Corrupt ACK | 114 | Resent ACK
1740361041.170263 | 0 | Resent | 114 | Incorrect ACK
1740361041.1702988 | 0 | Sent | 114 | Success
1740361041.170358 | 0 | Corrupt Packet | 114 | Resent ACK
1740361041.170432 | 1 | Sent | 47 | Success
1740361041.170464 | 1 | Received | 47 | Success
1740361041.1705 | 1 | Corrupt ACK | 47 | Resent ACK
1740361041.170537 | 1 | Resent | 47 | Incorrect ACK
1740361041.170605 | 1 | Corrupt Packet | 47 | Resent ACK
1740361041.170572 | 1 | Sent | 47 | Success
1740361041.1706922 | 0 | Sent | 244 | Success
1740361041.17072 | 0 | Received | 244 | Success
1740361041.170914 | 1 | Sent | 117 | Success
1740361041.1709492 | 1 | Received | 117 | Success
1740361041.1710248 | 0 | Sent | 247 | Success
1740361041.171058 | 0 | Received | 247 | Success
1740361041.171133 | 1 | Sent | 160 | Success
1740361041.171165 | 1 | Received | 160 | Success
1740361041.171196 | 1 | Corrupt ACK | 160 | Resent ACK
1740361041.171231 | 1 | Resent | 160 | Incorrect ACK
1740361041.171264 | 1 | Sent | 160 | Success
1740361041.171298 | 1 | Corrupt Packet | 160 | Resent ACK
1740361041.171387 | 0 | Sent | 202 | Success
1740361041.171419 | 0 | Received | 202 | Success
1740361041.171496 | 0 | Corrupt ACK | 202 | Resent ACK
1740361041.171565 | 0 | Resent | 202 | Incorrect ACK
1740361041.1716008 | 0 | Sent | 202 | Success
1740361041.171669 | 0 | Corrupt Packet | 202 | Resent ACK
1740361041.171787 | 1 | Sent | 35 | Success
1740361041.171815 | 1 | Received | 35 | Success
1740361041.1718788 | 1 | Corrupt ACK | 35 | Resent ACK
1740361041.171923 | 1 | Resent | 35 | Incorrect ACK
1740361041.172024 | 1 | Corrupt Packet | 35 | Resent ACK
1740361041.1720371 | 1 | Sent | 35 | Success
1740361041.1722329 | 0 | Sent | 225 | Success
1740361041.172266 | 0 | Received | 225 | Success
1740361041.1723552 | 1 | Sent | 190 | Success
1740361041.172385 | 1 | Received | 190 | Success
1740361041.172417 | 1 | Corrupt ACK | 190 | Resent ACK
1740361041.1724539 | 1 | Resent | 190 | Incorrect ACK
1740361041.17249 | 1 | Sent | 190 | Success
1740361041.1725209 | 1 | Corrupt Packet | 190 | Resent ACK
1740361041.17261 | 0 | Sent | 121 | Success
1740361041.172642 | 0 | Received | 121 | Success
1740361041.1727161 | 1 | Sent | 176 | Success
1740361041.1727538 | 1 | Received | 176 | Success
1740361041.1727831 | 1 | Corrupt ACK | 176 | Resent ACK
1740361041.1728199 | 1 | Resent | 176 | Incorrect ACK
1740361041.172854 | 1 | Sent | 176 | Success
1740361041.1728861 | 1 | Corrupt Packet | 176 | Resent ACK
1740361041.1729631 | 0 | Sent | 20 | Success
1740361041.172996 | 0 | Received | 20 | Success
1740361041.173074 | 1 | Sent | 136 | Success
1740361041.173104 | 1 | Received | 136 | Success
1740361041.1731799 | 0 | Sent | 26 | Success
1740361041.1732109 | 0 | Received | 26 | Success
1740361041.173295 | 1 | Sent | 77 | Success
1740361041.173353 | 1 | Received | 77 | Success
1740361041.17347 | 0 | Sent | 131 | Success
1740361041.173564 | 0 | Received | 131 | Success
1740361041.1736078 | 0 | Corrupt ACK | 131 | Resent ACK
1740361041.173651 | 0 | Resent | 131 | Incorrect ACK
1740361041.173703 | 0 | Sent | 131 | Success
1740361041.173771 | 0 | Corrupt Packet | 131 | Resent ACK
1740361041.173868 | 1 | Sent | 171 | Success
1740361041.1738958 | 1 | Received | 171 | Success
1740361041.1739762 | 0 | Sent | 245 | Success
1740361041.1740081 | 0 | Received | 245 | Success
1740361041.174038 | 0 | Corrupt ACK | 245 | Resent ACK
1740361041.174077 | 0 | Resent | 245 | Incorrect ACK
1740361041.174128 | 0 | Sent | 245 | Success
1740361041.174175 | 0 | Corrupt Packet | 245 | Resent ACK
1740361041.17435 | 1 | Sent | 215 | Success
1740361041.1743948 | 1 | Received | 215 | Success
1740361041.174475 | 0 | Sent | 58 | Success
1740361041.17452 | 0 | Received | 58 | Success
1740361041.174552 | 0 | Corrupt ACK | 58 | Resent ACK
1740361041.174593 | 0 | Resent | 58 | Incorrect ACK
1740361041.1746309 | 0 | Sent | 58 | Success
1740361041.17468 | 0 | Corrupt Packet | 58 | Resent ACK
1740361041.174773 | 1 | Sent | 189 | Success
1740361041.174805 | 1 | Received | 189 | Success
1740361041.174835 | 1 | Corrupt ACK | 189 | Resent ACK
1740361041.174871 | 1 | Resent | 189 | Incorrect ACK
1740361041.174906 | 1 | Sent | 189 | Success
1740361041.1749399 | 1 | Corrupt Packet | 189 | Resent ACK
1740361041.175015 | 0 | Sent | 132 | Success
1740361041.175047 | 0 | Received | 132 | Success
1740361041.175081 | 0 | Corrupt ACK | 132 | Resent ACK
1740361041.175118 | 0 | Resent | 132 | Incorrect ACK
1740361041.175154 | 0 | Sent | 132 | Success
1740361041.175185 | 0 | Corrupt Packet | 132 | Resent ACK
1740361041.1752582 | 1 | Sent | 141 | Success
1740361041.1752892 | 1 | Received | 141 | Success
1740361041.175319 | 1 | Corrupt ACK | 141 | Resent ACK
1740361041.1753569 | 1 | Resent | 141 | Incorrect ACK
1740361041.175392 | 1 | Sent | 141 | Success
1740361041.175432 | 1 | Corrupt Packet | 141 | Resent ACK
1740361041.175515 | 0 | Sent | 131 | Success
1740361041.175545 | 0 | Received | 131 | Success
1740361041.175575 | 0 | Corrupt ACK | 131 | Resent ACK
1740361041.175617 | 0 | Resent | 131 | Incorrect ACK
1740361041.175654 | 0 | Sent | 131 | Success
1740361041.175693 | 0 | Corrupt Packet | 131 | Resent ACK
1740361041.1757681 | 1 | Sent | 249 | Success
1740361041.175803 | 1 | Received | 249 | Success
1740361041.1758971 | 0 | Sent | 77 | Success
1740361041.175931 | 0 | Received | 77 | Success
1740361041.176009 | 1 | Sent | 41 | Success
1740361041.1760561 | 1 | Received | 41 | Success
1740361041.1761339 | 0 | Sent | 220 | Success
1740361041.1761658 | 0 | Received | 220 | Success
1740361041.1762428 | 1 | Sent | 234 | Success
1740361041.176278 | 1 | Received | 234 | Success
1740361041.176363 | 0 | Sent | 129 | Success
1740361041.176395 | 0 | Received | 129 | Success
1740361041.176429 | 0 | Corrupt ACK | 129 | Resent ACK
1740361041.1764648 | 0 | Resent | 129 | Incorrect ACK
1740361041.176501 | 0 | Sent | 129 | Success
1740361041.176536 | 0 | Corrupt Packet | 129 | Resent ACK
1740361041.176616 | 1 | Sent | 4 | Success
1740361041.176648 | 1 | Received | 4 | Success
1740361041.176679 | 1 | Corrupt ACK | 4 | Resent ACK
1740361041.176716 | 1 | Resent | 4 | Incorrect ACK
1740361041.176752 | 1 | Sent | 4 | Success
1740361041.176783 | 1 | Corrupt Packet | 4 | Resent ACK
1740361041.176863 | 0 | Sent | 25 | Success
1740361041.176897 | 0 | Received | 25 | Success
1740361041.176973 | 1 | Sent | 94 | Success
1740361041.177005 | 1 | Received | 94 | Success
1740361041.177034 | 1 | Corrupt ACK | 94 | Resent ACK
1740361041.177069 | 1 | Resent | 94 | Incorrect ACK
1740361041.177105 | 1 | Sent | 94 | Success
1740361041.17715 | 1 | Corrupt Packet | 94 | Resent ACK
1740361041.177226 | 0 | Sent | 252 | Success
1740361041.177257 | 0 | Received | 252 | Success
1740361041.177332 | 1 | Sent | 208 | Success
1740361041.177375 | 1 | Received | 208 | Success
1740361041.177448 | 0 | Sent | 3 | Success
1740361041.17748 | 0 | Received | 3 | Success
1740361041.177557 | 1 | Sent | 4 | Success
1740361041.177589 | 1 | Received | 4 | Success
1740361041.177619 | 1 | Corrupt ACK | 4 | Resent ACK
1740361041.177655 | 1 | Resent | 4 | Incorrect ACK
1740361041.17769 | 1 | Sent | 4 | Success
1740361041.1777222 | 1 | Corrupt Packet | 4 | Resent ACK
1740361041.177797 | 0 | Sent | 173 | Success
1740361041.1778271 | 0 | Received | 173 | Success
1740361041.177858 | 0 | Corrupt ACK | 173 | Resent ACK
1740361041.177898 | 0 | Resent | 173 | Incorrect ACK
1740361041.1779358 | 0 | Sent | 173 | Success
1740361041.177979 | 0 | Corrupt Packet | 173 | Resent ACK
1740361041.178058 | 1 | Sent | 90 | Success
1740361041.178087 | 1 | Received | 90 | Success
1740361041.178139 | 1 | Corrupt ACK | 90 | Resent ACK
1740361041.178189 | 1 | Resent | 90 | Incorrect ACK
1740361041.178236 | 1 | Sent | 90 | Success
1740361041.178265 | 1 | Corrupt Packet | 90 | Resent ACK
1740361041.1783419 | 0 | Sent | 228 | Success
1740361041.178412 | 0 | Received | 228 | Success
1740361041.178442 | 0 | Corrupt ACK | 228 | Resent ACK
1740361041.178478 | 0 | Resent | 228 | Incorrect ACK
1740361041.178517 | 0 | Sent | 228 | Success
1740361041.17855 | 0 | Corrupt Packet | 228 | Resent ACK
1740361041.178637 | 1 | Sent | 70 | Success
1740361041.178664 | 1 | Received | 70 | Success
1740361041.1787 | 1 | Corrupt ACK | 70 | Resent ACK
1740361041.1787388 | 1 | Resent | 70 | Incorrect ACK
1740361041.178774 | 1 | Sent | 70 | Success
1740361041.178813 | 1 | Corrupt Packet | 70 | Resent ACK
1740361041.178891 | 0 | Sent | 61 | Success
1740361041.178924 | 0 | Received | 61 | Success
1740361041.178957 | 0 | Corrupt ACK | 61 | Resent ACK
1740361041.178994 | 0 | Resent | 61 | Incorrect ACK
1740361041.1790311 | 0 | Sent | 61 | Success
1740361041.179073 | 0 | Corrupt Packet | 61 | Resent ACK
1740361041.179146 | 1 | Sent | 208 | Success
1740361041.1791759 | 1 | Received | 208 | Success
1740361041.1792798 | 0 | Sent | 74 | Success
1740361041.1793149 | 0 | Received | 74 | Success
1740361041.179352 | 0 | Corrupt ACK | 74 | Resent ACK
1740361041.17939 | 0 | Resent | 74 | Incorrect ACK
1740361041.179429 | 0 | Sent | 74 | Success
1740361041.1794739 | 0 | Corrupt Packet | 74 | Resent ACK
1740361041.179563 | 1 | Sent | 192 | Success
1740361041.17962 | 1 | Received | 192 | Success
1740361041.179719 | 0 | Sent | 183 | Success
1740361041.179749 | 0 | Received | 183 | Success
1740361041.1797829 | 0 | Corrupt ACK | 183 | Resent ACK
1740361041.179819 | 0 | Resent | 183 | Incorrect ACK
1740361041.179855 | 0 | Sent | 183 | Success
1740361041.179886 | 0 | Corrupt Packet | 183 | Resent ACK
1740361041.179956 | 1 | Sent | 70 | Success
1740361041.179987 | 1 | Received | 70 | Success
1740361041.180018 | 1 | Corrupt ACK | 70 | Resent ACK
1740361041.180057 | 1 | Resent | 70 | Incorrect ACK
1740361041.1800919 | 1 | Sent | 70 | Success
1740361041.1801229 | 1 | Corrupt Packet | 70 | Resent ACK
1740361041.180198 | 0 | Sent | 62 | Success
1740361041.1802292 | 0 | Received | 62 | Success
1740361041.1802602 | 0 | Corrupt ACK | 62 | Resent ACK
1740361041.180297 | 0 | Resent | 62 | Incorrect ACK
1740361041.1803331 | 0 | Sent | 62 | Success
1740361041.180362 | 0 | Corrupt Packet | 62 | Resent ACK
1740361041.180436 | 1 | Sent | 126 | Success
1740361041.180468 | 1 | Received | 126 | Success
1740361041.1805499 | 0 | Sent | 129 | Success
1740361041.180581 | 0 | Received | 129 | Success
1740361041.180678 | 1 | Sent | 6 | Success
1740361041.1806998 | 1 | Received | 6 | Success
1740361041.180895 | 0 | Sent | 136 | Success
1740361041.180923 | 0 | Received | 136 | Success
1740361041.180987 | 0 | Corrupt ACK | 136 | Resent ACK
1740361041.1811352 | 0 | Resent | 136 | Incorrect ACK
1740361041.181243 | 0 | Corrupt Packet | 136 | Resent ACK
1740361041.181201 | 0 | Sent | 136 | Success
1740361041.181361 | 1 | Sent | 192 | Success
1740361041.181397 | 1 | Received | 192 | Success
1740361041.181501 | 0 | Sent | 83 | Success
1740361041.181536 | 0 | Received | 83 | Success
1740361041.181634 | 1 | Sent | 201 | Success
1740361041.181664 | 1 | Received | 201 | Success
1740361041.1816971 | 1 | Corrupt ACK | 201 | Resent ACK
1740361041.1817348 | 1 | Resent | 201 | Incorrect ACK
1740361041.181777 | 1 | Sent | 201 | Success
1740361041.1818109 | 1 | Corrupt Packet | 201 | Resent ACK
1740361041.1818979 | 0 | Sent | 147 | Success
1740361041.181931 | 0 | Received | 147 | Success
1740361041.181963 | 0 | Corrupt ACK | 147 | Resent ACK
1740361041.1820018 | 0 | Resent | 147 | Incorrect ACK
1740361041.182046 | 0 | Sent | 147 | Success
1740361041.182101 | 0 | Corrupt Packet | 147 | Resent ACK
1740361041.1821811 | 1 | Sent | 126 | Success
1740361041.1822138 | 1 | Received | 126 | Success
1740361041.182286 | 0 | Sent | 71 | Success
1740361041.1823192 | 0 | Received | 71 | Success
1740361041.182391 | 1 | Sent | 125 | Success
1740361041.182422 | 1 | Received | 125 | Success
1740361041.182452 | 1 | Corrupt ACK | 125 | Resent ACK
1740361041.182487 | 1 | Resent | 125 | Incorrect ACK
1740361041.182521 | 1 | Sent | 125 | Success
1740361041.182553 | 1 | Corrupt Packet | 125 | Resent ACK
1740361041.182626 | 0 | Sent | 48 | Success
1740361041.182657 | 0 | Received | 48 | Success
1740361041.182729 | 1 | Sent | 235 | Success
1740361041.182761 | 1 | Received | 235 | Success
1740361041.182792 | 1 | Corrupt ACK | 235 | Resent ACK
1740361041.182827 | 1 | Resent | 235 | Incorrect ACK
1740361041.182864 | 1 | Sent | 235 | Success
1740361041.1828961 | 1 | Corrupt Packet | 235 | Resent ACK
1740361041.182969 | 0 | Sent | 167 | Success
1740361041.1829991 | 0 | Received | 167 | Success
1740361041.183074 | 1 | Sent | 108 | Success
1740361041.183108 | 1 | Received | 108 | Success
1740361041.183137 | 1 | Corrupt ACK | 108 | Resent ACK
1740361041.1831732 | 1 | Resent | 108 | Incorrect ACK
1740361041.183219 | 1 | Sent | 108 | Success
1740361041.18325 | 1 | Corrupt Packet | 108 | Resent ACK
1740361041.183331 | 0 | Sent | 90 | Success
1740361041.1833642 | 0 | Received | 90 | Success
1740361041.183393 | 0 | Corrupt ACK | 90 | Resent ACK
1740361041.183428 | 0 | Resent | 90 | Incorrect ACK
1740361041.183462 | 0 | Sent | 90 | Success
1740361041.1834922 | 0 | Corrupt Packet | 90 | Resent ACK
1740361041.183566 | 1 | Sent | 35 | Success
1740361041.1835961 | 1 | Received | 35 | Success
1740361041.183626 | 1 | Corrupt ACK | 35 | Resent ACK
1740361041.1836622 | 1 | Resent | 35 | Incorrect ACK
1740361041.183699 | 1 | Sent | 35 | Success
1740361041.1837308 | 1 | Corrupt Packet | 35 | Resent ACK
1740361041.183806 | 0 | Sent | 8 | Success
1740361041.18384 | 0 | Received | 8 | Success
1740361041.1838698 | 0 | Corrupt ACK | 8 | Resent ACK
1740361041.183916 | 0 | Resent | 8 | Incorrect ACK
1740361041.1839502 | 0 | Sent | 8 | Success
1740361041.18398 | 0 | Corrupt Packet | 8 | Resent ACK
1740361041.184052 | 1 | Sent | 41 | Success
1740361041.184082 | 1 | Received | 41 | Success
1740361041.184112 | 1 | Corrupt ACK | 41 | Resent ACK
1740361041.184148 | 1 | Resent | 41 | Incorrect ACK
1740361041.184182 | 1 | Sent | 41 | Success
1740361041.184225 | 1 | Corrupt Packet | 41 | Resent ACK
1740361041.184331 | 0 | Sent | 1 | Success
1740361041.184372 | 0 | Received | 1 | Success
1740361041.184404 | 0 | Corrupt ACK | 1 | Resent ACK
1740361041.1844952 | 0 | Resent | 1 | Incorrect ACK
1740361041.184532 | 0 | Sent | 1 | Success
1740361041.184563 | 0 | Corrupt Packet | 1 | Resent ACK
1740361041.184638 | 1 | Sent | 197 | Success
1740361041.184669 | 1 | Received | 197 | Success
1740361041.184739 | 0 | Sent | 226 | Success
1740361041.18477 | 0 | Received | 226 | Success
1740361041.184799 | 0 | Corrupt ACK | 226 | Resent ACK
1740361041.184833 | 0 | Resent | 226 | Incorrect ACK
1740361041.1848671 | 0 | Sent | 226 | Success
1740361041.184897 | 0 | Corrupt Packet | 226 | Resent ACK
1740361041.184971 | 1 | Sent | 106 | Success
1740361041.1850061 | 1 | Received | 106 | Success
1740361041.185039 | 1 | Corrupt ACK | 106 | Resent ACK
1740361041.185077 | 1 | Resent | 106 | Incorrect ACK
1740361041.1851132 | 1 | Sent | 106 | Success
1740361041.185143 | 1 | Corrupt Packet | 106 | Resent ACK
1740361041.185216 | 0 | Sent | 64 | Success
1740361041.185248 | 0 | Received | 64 | Success
1740361041.185338 | 1 | Sent | 234 | Success
1740361041.1853702 | 1 | Received | 234 | Success
1740361041.185445 | 0 | Sent | 247 | Success
1740361041.185475 | 0 | Received | 247 | Success
1740361041.185548 | 1 | Sent | 158 | Success
1740361041.185579 | 1 | Received | 158 | Success
1740361041.18561 | 1 | Corrupt ACK | 158 | Resent ACK
1740361041.185646 | 1 | Resent | 158 | Incorrect ACK
1740361041.1856818 | 1 | Sent | 158 | Success
1740361041.1857128 | 1 | Corrupt Packet | 158 | Resent ACK
1740361041.185788 | 0 | Sent | 172 | Success
1740361041.1858182 | 0 | Received | 172 | Success
1740361041.1858492 | 0 | Corrupt ACK | 172 | Resent ACK
1740361041.1858869 | 0 | Resent | 172 | Incorrect ACK
1740361041.185921 | 0 | Sent | 172 | Success
1740361041.18595 | 0 | Corrupt Packet | 172 | Resent ACK
1740361041.186025 | 1 | Sent | 237 | Success
1740361041.186056 | 1 | Received | 237 | Success
1740361041.186086 | 1 | Corrupt ACK | 237 | Resent ACK
1740361041.186123 | 1 | Resent | 237 | Incorrect ACK
1740361041.186156 | 1 | Sent | 237 | Success
1740361041.186193 | 1 | Corrupt Packet | 237 | Resent ACK
1740361041.186265 | 0 | Sent | 179 | Success
1740361041.186296 | 0 | Received | 179 | Success
1740361041.186332 | 0 | Corrupt ACK | 179 | Resent ACK
1740361041.186369 | 0 | Resent | 179 | Incorrect ACK
1740361041.1864069 | 0 | Sent | 179 | Success
1740361041.1864371 | 0 | Corrupt Packet | 179 | Resent ACK
1740361041.186516 | 1 | Sent | 200 | Success
1740361041.186548 | 1 | Received | 200 | Success
1740361041.186578 | 1 | Corrupt ACK | 200 | Resent ACK
1740361041.186613 | 1 | Resent | 200 | Incorrect ACK
1740361041.186651 | 1 | Sent | 200 | Success
1740361041.1866822 | 1 | Corrupt Packet | 200 | Resent ACK
1740361041.1867552 | 0 | Sent | 121 | Success
1740361041.186786 | 0 | Received | 121 | Success
1740361041.186862 | 1 | Sent | 170 | Success
1740361041.186892 | 1 | Received | 170 | Success
1740361041.18692 | 1 | Corrupt ACK | 170 | Resent ACK
1740361041.186954 | 1 | Resent | 170 | Incorrect ACK
1740361041.186988 | 1 | Sent | 170 | Success
1740361041.187016 | 1 | Corrupt Packet | 170 | Resent ACK
1740361041.187086 | 0 | Sent | 229 | Success
1740361041.187117 | 0 | Received | 229 | Success
1740361041.187146 | 0 | Corrupt ACK | 229 | Resent ACK
1740361041.187181 | 0 | Resent | 229 | Incorrect ACK
1740361041.187215 | 0 | Sent | 229 | Success
1740361041.18725 | 0 | Corrupt Packet | 229 | Resent ACK
1740361041.1873221 | 1 | Sent | 125 | Success
1740361041.1873531 | 1 | Received | 125 | Success
1740361041.1873841 | 1 | Corrupt ACK | 125 | Resent ACK
1740361041.18742 | 1 | Resent | 125 | Incorrect ACK
1740361041.187456 | 1 | Sent | 125 | Success
1740361041.187487 | 1 | Corrupt Packet | 125 | Resent ACK
1740361041.1875598 | 0 | Sent | 222 | Success
1740361041.18759 | 0 | Received | 222 | Success
1740361041.18766 | 1 | Sent | 165 | Success
1740361041.187693 | 1 | Received | 165 | Success
1740361041.187722 | 1 | Corrupt ACK | 165 | Resent ACK
1740361041.187757 | 1 | Resent | 165 | Incorrect ACK
1740361041.1877918 | 1 | Sent | 165 | Success
1740361041.187822 | 1 | Corrupt Packet | 165 | Resent ACK
1740361041.187894 | 0 | Sent | 245 | Success
1740361041.187924 | 0 | Received | 245 | Success
1740361041.187994 | 1 | Sent | 95 | Success
1740361041.188024 | 1 | Received | 95 | Success
1740361041.188156 | 0 | Received | 101 | Success
1740361041.188118 | 0 | Sent | 101 | Success
1740361041.188261 | 1 | Sent | 79 | Success
1740361041.1883168 | 1 | Received | 79 | Success
1740361041.188555 | 0 | Received | 216 | Success
1740361041.1885052 | 0 | Sent | 216 | Success
1740361041.188659 | 1 | Sent | 87 | Success
1740361041.188689 | 1 | Received | 87 | Success
1740361041.188728 | 1 | Corrupt ACK | 87 | Resent ACK
1740361041.188782 | 1 | Resent | 87 | Incorrect ACK
1740361041.18883 | 1 | Sent | 87 | Success
1740361041.188885 | 1 | Corrupt Packet | 87 | Resent ACK
1740361041.188997 | 0 | Sent | 25 | Success
1740361041.189028 | 0 | Received | 25 | Success
1740361041.189066 | 0 | Corrupt ACK | 25 | Resent ACK
1740361041.189106 | 0 | Resent | 25 | Incorrect ACK
1740361041.189141 | 0 | Sent | 25 | Success
